Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit2 (s)	Winkel2 (rad)	Winkelgeschwindigkeit2 (rad/s)	Winkelbeschleunigung2 (rad/s²)	Position2 (m)	Geschwindigkeit2 (m/s)	Beschleunigung2 (m/s²)	Beleuchtungsstärke2 (lux)	Relative Intensität2	Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
									130,850	2,807	0,000	0,000	0,0670	0,000	0,000	1,9	0,02
									130,900	2,807	0,000	0,157	0,0670	0,000	0,004	1,9	0,02
									130,950	2,807	0,016	0,157	0,0670	3,750E-4	0,004	1,9	0,02
									131,000	2,809	0,016	-0,157	0,0671	3,750E-4	-0,004	2,0	0,02
									131,050	2,809	0,000	-0,157	0,0671	0,000	-0,004	2,0	0,02
									131,100	2,809	0,000	0,157	0,0671	0,000	0,004	2,1	0,02
									131,150	2,809	0,016	0,157	0,0671	3,750E-4	0,004	2,1	0,02
									131,200	2,810	0,016	-0,157	0,0671	3,750E-4	-0,004	2,1	0,02
									131,250	2,810	0,000	4,462E-14	0,0671	0,000	1,066E-15	2,2	0,02
									131,300	2,810	0,016	0,157	0,0671	3,750E-4	0,004	2,2	0,02
									131,350	2,812	0,016	0,000	0,0671	3,750E-4	0,000	2,3	0,02
									131,400	2,812	0,016	0,000	0,0671	3,750E-4	0,000	2,3	0,02
									131,450	2,813	0,016	0,000	0,0672	3,750E-4	0,000	2,5	0,02
									131,500	2,813	0,016	0,000	0,0672	3,750E-4	0,000	2,5	0,03
									131,550	2,815	0,016	0,000	0,0672	3,750E-4	0,000	2,5	0,03
									131,600	2,815	0,016	-4,462E-14	0,0672	3,750E-4	-1,066E-15	2,6	0,03
									131,650	2,816	0,016	-0,157	0,0672	3,750E-4	-0,004	2,6	0,03
									131,700	2,816	0,000	-0,157	0,0672	0,000	-0,004	2,6	0,03
									131,750	2,816	0,000	0,157	0,0672	0,000	0,004	2,6	0,03
									131,800	2,816	0,016	0,157	0,0672	3,750E-4	0,004	2,7	0,03
									131,850	2,818	0,016	-0,157	0,0673	3,750E-4	-0,004	2,7	0,03
									131,900	2,818	0,000	-4,462E-14	0,0673	0,000	-1,066E-15	2,7	0,03
									131,950	2,818	0,016	0,157	0,0673	3,750E-4	0,004	2,7	0,03
									132,000	2,820	0,016	8,927E-14	0,0673	3,750E-4	2,132E-15	2,7	0,03
									132,050	2,820	0,016	0,000	0,0673	3,750E-4	0,000	2,7	0,03
									132,100	2,821	0,016	-0,157	0,0674	3,750E-4	-0,004	2,7	0,03
									132,150	2,821	0,000	-4,462E-14	0,0674	0,000	-1,066E-15	2,7	0,03
									132,200	2,821	0,016	0,157	0,0674	3,750E-4	0,004	2,6	0,03
									132,250	2,823	0,016	8,927E-14	0,0674	3,750E-4	2,132E-15	2,6	0,03
									132,300	2,823	0,016	0,000	0,0674	3,750E-4	0,000	2,6	0,03
									132,350	2,824	0,016	-0,157	0,0674	3,750E-4	-0,004	2,6	0,03
									132,400	2,824	0,000	-0,157	0,0674	0,000	-0,004	2,6	0,03
									132,450	2,824	0,000	0,157	0,0674	0,000	0,004	2,5	0,03
									132,500	2,824	0,016	0,157	0,0674	3,750E-4	0,004	2,5	0,03
									132,550	2,826	0,016	-0,157	0,0675	3,750E-4	-0,004	2,5	0,02
									132,600	2,826	0,000	-0,157	0,0675	0,000	-0,004	2,5	0,02
									132,650	2,826	0,000	0,157	0,0675	0,000	0,004	2,4	0,02
									132,700	2,826	0,016	0,157	0,0675	3,750E-4	0,004	2,4	0,02
									132,750	2,827	0,016	-0,157	0,0675	3,750E-4	-0,004	2,4	0,02
									132,800	2,827	0,000	0,000	0,0675	0,000	0,000	2,3	0,02
									132,850	2,827	0,016	0,157	0,0675	3,750E-4	0,004	2,2	0,02
									132,900	2,829	0,016	-0,157	0,0675	3,750E-4	-0,004	2,2	0,02
									132,950	2,829	0,000	4,462E-14	0,0675	0,000	1,066E-15	2,1	0,02
									133,000	2,829	0,016	0,157	0,0675	3,750E-4	0,004	2,0	0,02
									133,050	2,831	0,016	-0,157	0,0676	3,750E-4	-0,004	2,0	0,02
									133,100	2,831	0,000	-4,462E-14	0,0676	0,000	-1,066E-15	1,9	0,02
									133,150	2,831	0,016	0,157	0,0676	3,750E-4	0,004	1,9	0,02
									133,200	2,832	0,016	-0,157	0,0676	3,750E-4	-0,004	1,9	0,02
									133,250	2,832	0,000	-0,157	0,0676	0,000	-0,004	1,8	0,02
									133,300	2,832	0,000	0,157	0,0676	0,000	0,004	1,8	0,02
									133,350	2,832	0,016	0,157	0,0676	3,750E-4	0,004	1,8	0,02
									133,400	2,834	0,016	-0,157	0,0677	3,750E-4	-0,004	1,7	0,02
									133,450	2,834	0,000	-0,157	0,0677	0,000	-0,004	1,7	0,02
									133,500	2,834	0,000	0,000	0,0677	0,000	0,000	1,6	0,02
									133,550	2,834	0,000	0,000	0,0677	0,000	0,000	1,6	0,02
									133,600	2,834	0,000	0,157	0,0677	0,000	0,004	1,6	0,02
									133,650	2,834	0,016	0,157	0,0677	3,750E-4	0,004	1,6	0,02
									133,700	2,835	0,016	-0,157	0,0677	3,750E-4	-0,004	1,5	0,02
									133,750	2,835	0,000	-0,157	0,0677	0,000	-0,004	1,5	0,02
									133,800	2,835	0,000	0,000	0,0677	0,000	0,000	1,5	0,02
									133,850	2,835	0,000	0,000	0,0677	0,000	0,000	1,5	0,02
									133,900	2,835	0,000	0,000	0,0677	0,000	0,000	1,5	0,01
									133,950	2,835	0,000	0,000	0,0677	0,000	0,000	1,5	0,01
									134,000	2,835	0,000	0,000	0,0677	0,000	0,000	1,5	0,01
									134,050	2,835	0,000	0,000	0,0677	0,000	0,000	1,5	0,01
									134,100	2,835	0,000	0,157	0,0677	0,000	0,004	1,5	0,01
									134,150	2,835	0,016	0,157	0,0677	3,750E-4	0,004	1,4	0,01
									134,200	2,837	0,016	-0,157	0,0677	3,750E-4	-0,004	1,4	0,01
									134,250	2,837	0,000	-0,157	0,0677	0,000	-0,004	1,4	0,01
									134,300	2,837	0,000	0,000	0,0677	0,000	0,000	1,4	0,01
									134,350	2,837	0,000	0,000	0,0677	0,000	0,000	1,4	0,01
									134,400	2,837	0,000	0,000	0,0677	0,000	0,000	1,3	0,01
									134,450	2,837	0,000	0,000	0,0677	0,000	0,000	1,3	0,01
									134,500	2,837	0,000	0,157	0,0677	0,000	0,004	1,3	0,01
									134,550	2,837	0,016	0,157	0,0677	3,750E-4	0,004	1,2	0,01
									134,600	2,838	0,016	-0,157	0,0678	3,750E-4	-0,004	1,2	0,01
									134,650	2,838	0,000	0,000	0,0678	0,000	0,000	1,2	0,01
									134,700	2,838	0,016	0,157	0,0678	3,750E-4	0,004	1,1	0,01
									134,750	2,840	0,016	-0,157	0,0678	3,750E-4	-0,004	1,1	0,01
									134,800	2,840	0,000	0,000	0,0678	0,000	0,000	1,1	0,01
									134,850	2,840	0,016	0,157	0,0678	3,750E-4	0,004	1,1	0,01
									134,900	2,842	0,016	-0,157	0,0678	3,750E-4	-0,004	1,1	0,01
									134,950	2,842	0,000	-0,157	0,0678	0,000	-0,004	1,0	0,01
									135,000	2,842	0,000	0,000	0,0678	0,000	0,000	1,0	0,01
									135,050	2,842	0,000	0,157	0,0678	0,000	0,004	1,0	0,01
									135,100	2,842	0,016	0,157	0,0678	3,750E-4	0,004	1,0	0,01
									135,150	2,843	0,016	-0,157	0,0679	3,750E-4	-0,004	1,0	0,01
									135,200	2,843	0,000	-0,157	0,0679	0,000	-0,004	1,0	0,01
									135,250	2,843	0,000	0,157	0,0679	0,000	0,004	0,9	0,01
									135,300	2,843	0,016	0,157	0,0679	3,750E-4	0,004	0,9	0,01
									135,350	2,845	0,016	-0,157	0,0679	3,750E-4	-0,004	0,9	0,01
									135,400	2,845	0,000	-0,157	0,0679	0,000	-0,004	0,9	0,01
									135,450	2,845	0,000	0,157	0,0679	0,000	0,004	0,9	0,01
									135,500	2,845	0,016	0,157	0,0679	3,750E-4	0,004	0,9	0,01
									135,550	2,846	0,016	-0,157	0,0680	3,750E-4	-0,004	0,9	0,01
									135,600	2,846	0,000	-0,157	0,0680	0,000	-0,004	0,9	0,01
									135,650	2,846	0,000	0,000	0,0680	0,000	0,000	0,9	0,01
									135,700	2,846	0,000	0,157	0,0680	0,000	0,004	0,9	0,01
									135,750	2,846	0,016	0,157	0,0680	3,750E-4	0,004	0,9	0,01
									135,800	2,848	0,016	-0,157	0,0680	3,750E-4	-0,004	0,9	0,01
									135,850	2,848	0,000	-4,462E-14	0,0680	0,000	-1,066E-15	0,9	0,01
									135,900	2,848	0,016	0,157	0,0680	3,750E-4	0,004	0,9	0,01
									135,950	2,849	0,016	-0,157	0,0680	3,750E-4	-0,004	0,9	0,01
									136,000	2,849	0,000	-0,157	0,0680	0,000	-0,004	0,9	0,01
									136,050	2,849	0,000	0,000	0,0680	0,000	0,000	0,9	0,01
									136,100	2,849	0,000	0,000	0,0680	0,000	0,000	0,9	0,01
									136,150	2,849	0,000	0,157	0,0680	0,000	0,004	0,9	0,01
									136,200	2,849	0,016	0,157	0,0680	3,750E-4	0,004	0,9	0,01
									136,250	2,851	0,016	-0,157	0,0681	3,750E-4	-0,004	0,9	0,01
									136,300	2,851	0,000	0,000	0,0681	0,000	0,000	0,9	0,01
									136,350	2,851	0,016	0,157	0,0681	3,750E-4	0,004	0,9	0,01
									136,400	2,853	0,016	0,000	0,0681	3,750E-4	0,000	1,0	0,01
									136,450	2,853	0,016	0,157	0,0681	3,750E-4	0,004	1,0	0,01
									136,500	2,854	0,031	0,000	0,0681	7,500E-4	0,000	1,0	0,01
									136,550	2,856	0,016	-0,157	0,0682	3,750E-4	-0,004	1,0	0,01
									136,600	2,856	0,016	0,314	0,0682	3,750E-4	0,007	1,0	0,01
									136,650	2,857	0,047	0,314	0,0682	0,001	0,008	1,0	0,01
									136,700	2,860	0,047	-0,314	0,0683	0,001	-0,007	1,0	0,01
									136,750	2,862	0,016	-0,471	0,0683	3,750E-4	-0,011	1,0	0,01
									136,800	2,862	0,000	0,000	0,0683	0,000	0,000	1,0	0,01
									136,850	2,862	0,016	0,157	0,0683	3,750E-4	0,004	1,0	0,01
									136,900	2,864	0,016	-0,157	0,0684	3,750E-4	-0,004	1,0	0,01
									136,950	2,864	0,000	-0,157	0,0684	0,000	-0,004	1,0	0,01
									137,000	2,864	0,000	0,157	0,0684	0,000	0,004	0,9	0,01
									137,050	2,864	0,016	0,157	0,0684	3,750E-4	0,004	0,9	0,01
									137,100	2,865	0,016	-8,927E-14	0,0684	3,750E-4	-2,132E-15	0,9	0,01
									137,150	2,865	0,016	-4,462E-14	0,0684	3,750E-4	-1,066E-15	0,9	0,01
									137,200	2,867	0,016	-0,157	0,0684	3,750E-4	-0,004	0,9	0,01
									137,250	2,867	0,000	8,927E-14	0,0684	0,000	2,132E-15	0,9	0,01
									137,300	2,867	0,016	0,157	0,0684	3,750E-4	0,004	0,9	0,01
									137,350	2,868	0,016	-0,157	0,0685	3,750E-4	-0,004	0,9	0,01
									137,400	2,868	0,000	0,000	0,0685	0,000	0,000	0,9	0,01
									137,450	2,868	0,016	0,157	0,0685	3,750E-4	0,004	0,9	0,01
									137,500	2,870	0,016	-0,157	0,0685	3,750E-4	-0,004	0,8	0,01
									137,550	2,870	0,000	0,000	0,0685	0,000	0,000	0,8	0,01
									137,600	2,870	0,016	0,314	0,0685	3,750E-4	0,007	0,8	0,01
									137,650	2,871	0,031	0,000	0,0686	7,500E-4	0,000	0,8	0,01
									137,700	2,873	0,016	-0,314	0,0686	3,750E-4	-0,007	0,8	0,01
									137,750	2,873	0,000	0,000	0,0686	0,000	0,000	0,8	0,01
									137,800	2,873	0,016	0,157	0,0686	3,750E-4	0,004	0,8	0,01
									137,850	2,875	0,016	-0,157	0,0686	3,750E-4	-0,004	0,8	0,01
									137,900	2,875	0,000	0,000	0,0686	0,000	0,000	0,8	0,01
									137,950	2,875	0,016	0,157	0,0686	3,750E-4	0,004	0,9	0,01
									138,000	2,876	0,016	-0,157	0,0687	3,750E-4	-0,004	0,9	0,01
									138,050	2,876	0,000	0,000	0,0687	0,000	0,000	0,9	0,01
									138,100	2,876	0,016	0,157	0,0687	3,750E-4	0,004	0,9	0,01
									138,150	2,878	0,016	-4,462E-14	0,0687	3,750E-4	-1,066E-15	0,9	0,01
									138,200	2,878	0,016	4,462E-14	0,0687	3,750E-4	1,066E-15	0,9	0,01
									138,250	2,879	0,016	8,927E-14	0,0687	3,750E-4	2,132E-15	1,0	0,01
									138,300	2,879	0,016	0,157	0,0687	3,750E-4	0,004	1,1	0,01
									138,350	2,881	0,031	-8,927E-14	0,0688	7,500E-4	-2,132E-15	1,1	0,01
									138,400	2,882	0,016	-0,157	0,0688	3,750E-4	-0,004	1,1	0,01
									138,450	2,882	0,016	4,462E-14	0,0688	3,750E-4	1,066E-15	1,2	0,01
									138,500	2,884	0,016	-0,157	0,0689	3,750E-4	-0,004	1,2	0,01
									138,550	2,884	0,000	0,000	0,0689	0,000	0,000	1,2	0,01
									138,600	2,884	0,016	0,157	0,0689	3,750E-4	0,004	1,3	0,01
									138,650	2,886	0,016	-0,157	0,0689	3,750E-4	-0,004	1,3	0,01
									138,700	2,886	0,000	0,000	0,0689	0,000	0,000	1,3	0,01
									138,750	2,886	0,016	0,157	0,0689	3,750E-4	0,004	1,3	0,01
									138,800	2,887	0,016	-0,157	0,0689	3,750E-4	-0,004	1,4	0,01
									138,850	2,887	0,000	-0,157	0,0689	0,000	-0,004	1,4	0,01
									138,900	2,887	0,000	0,000	0,0689	0,000	0,000	1,4	0,01
									138,950	2,887	0,000	0,000	0,0689	0,000	0,000	1,4	0,01
									139,000	2,887	0,000	0,000	0,0689	0,000	0,000	1,4	0,01
									139,050	2,887	0,000	0,157	0,0689	0,000	0,004	1,4	0,01
									139,100	2,887	0,016	0,157	0,0689	3,750E-4	0,004	1,4	0,01
									139,150	2,889	0,016	-0,157	0,0690	3,750E-4	-0,004	1,4	0,01
									139,200	2,889	0,000	4,462E-14	0,0690	0,000	1,066E-15	1,5	0,01
									139,250	2,889	0,016	0,157	0,0690	3,750E-4	0,004	1,5	0,01
									139,300	2,890	0,016	-0,157	0,0690	3,750E-4	-0,004	1,5	0,01
									139,350	2,890	0,000	-0,157	0,0690	0,000	-0,004	1,5	0,01
									139,400	2,890	0,000	0,157	0,0690	0,000	0,004	1,5	0,01
									139,450	2,890	0,016	0,157	0,0690	3,750E-4	0,004	1,5	0,02
									139,500	2,892	0,016	-0,157	0,0690	3,750E-4	-0,004	1,5	0,02
									139,550	2,892	0,000	0,000	0,0690	0,000	0,000	1,5	0,02
									139,600	2,892	0,016	0,157	0,0690	3,750E-4	0,004	1,6	0,02
									139,650	2,893	0,016	-0,157	0,0691	3,750E-4	-0,004	1,6	0,02
									139,700	2,893	0,000	-0,157	0,0691	0,000	-0,004	1,6	0,02
									139,750	2,893	0,000	0,157	0,0691	0,000	0,004	1,6	0,02
									139,800	2,893	0,016	0,314	0,0691	3,750E-4	0,007	1,6	0,02
									139,850	2,895	0,031	0,157	0,0691	7,500E-4	0,004	1,6	0,02
									139,900	2,897	0,031	-0,157	0,0692	7,500E-4	-0,004	1,6	0,02
									139,950	2,898	0,016	-0,314	0,0692	3,750E-4	-0,007	1,6	0,02
									140,000	2,898	0,000	-0,157	0,0692	0,000	-0,004	1,6	0,02
									140,050	2,898	0,000	0,157	0,0692	0,000	0,004	1,6	0,02
									140,100	2,898	0,016	0,157	0,0692	3,750E-4	0,004	1,6	0,02
									140,150	2,900	0,016	-4,462E-14	0,0692	3,750E-4	-1,066E-15	1,5	0,02
									140,200	2,900	0,016	0,157	0,0692	3,750E-4	0,004	1,5	0,01
									140,250	2,901	0,031	8,927E-14	0,0693	7,500E-4	2,132E-15	1,4	0,01
									140,300	2,903	0,016	-0,314	0,0693	3,750E-4	-0,007	1,4	0,01
									140,350	2,903	0,000	-0,157	0,0693	0,000	-0,004	1,4	0,01
									140,400	2,903	0,000	0,157	0,0693	0,000	0,004	1,4	0,01
									140,450	2,903	0,016	0,157	0,0693	3,750E-4	0,004	1,3	0,01
									140,500	2,904	0,016	-0,157	0,0693	3,750E-4	-0,004	1,3	0,01
									140,550	2,904	0,000	-0,157	0,0693	0,000	-0,004	1,3	0,01
									140,600	2,904	0,000	0,157	0,0693	0,000	0,004	1,3	0,01
									140,650	2,904	0,016	0,157	0,0693	3,750E-4	0,004	1,2	0,01
									140,700	2,906	0,016	4,462E-14	0,0694	3,750E-4	1,066E-15	1,2	0,01
									140,750	2,906	0,016	0,000	0,0694	3,750E-4	0,000	1,2	0,01
									140,800	2,908	0,016	-0,157	0,0694	3,750E-4	-0,004	1,2	0,01
									140,850	2,908	0,000	-0,157	0,0694	0,000	-0,004	1,1	0,01
									140,900	2,908	0,000	0,157	0,0694	0,000	0,004	1,1	0,01
									140,950	2,908	0,016	0,157	0,0694	3,750E-4	0,004	1,1	0,01
									141,000	2,909	0,016	-0,157	0,0695	3,750E-4	-0,004	1,1	0,01
									141,050	2,909	0,000	-0,157	0,0695	0,000	-0,004	1,0	0,01
									141,100	2,909	0,000	0,157	0,0695	0,000	0,004	1,0	0,01
									141,150	2,909	0,016	0,157	0,0695	3,750E-4	0,004	1,0	0,01
									141,200	2,911	0,016	-0,157	0,0695	3,750E-4	-0,004	1,0	0,01
									141,250	2,911	0,000	-0,157	0,0695	0,000	-0,004	1,0	0,01
									141,300	2,911	0,000	0,157	0,0695	0,000	0,004	0,9	0,01
									141,350	2,911	0,016	0,157	0,0695	3,750E-4	0,004	0,9	0,01
									141,400	2,912	0,016	-0,157	0,0695	3,750E-4	-0,004	0,9	0,01
									141,450	2,912	0,000	4,462E-14	0,0695	0,000	1,066E-15	0,8	0,01
									141,500	2,912	0,016	0,157	0,0695	3,750E-4	0,004	0,8	0,01
									141,550	2,914	0,016	-0,157	0,0696	3,750E-4	-0,004	0,8	0,01
									141,600	2,914	0,000	-0,157	0,0696	0,000	-0,004	0,8	0,01
									141,650	2,914	0,000	0,000	0,0696	0,000	0,000	0,8	0,01
									141,700	2,914	0,000	0,157	0,0696	0,000	0,004	0,8	0,01
									141,750	2,914	0,016	0,157	0,0696	3,750E-4	0,004	0,8	0,01
									141,800	2,915	0,016	-0,157	0,0696	3,750E-4	-0,004	0,7	0,01
									141,850	2,915	0,000	-0,157	0,0696	0,000	-0,004	0,7	0,01
									141,900	2,915	0,000	0,157	0,0696	0,000	0,004	0,7	0,01
									141,950	2,915	0,016	0,157	0,0696	3,750E-4	0,004	0,7	0,01
									142,000	2,917	0,016	-0,157	0,0696	3,750E-4	-0,004	0,7	0,01
									142,050	2,917	0,000	-0,157	0,0696	0,000	-0,004	0,7	0,01
									142,100	2,917	0,000	0,000	0,0696	0,000	0,000	0,7	0,01
									142,150	2,917	0,000	0,157	0,0696	0,000	0,004	0,7	0,01
									142,200	2,917	0,016	0,157	0,0696	3,750E-4	0,004	0,6	0,01
									142,250	2,919	0,016	-0,157	0,0697	3,750E-4	-0,004	0,6	0,01
									142,300	2,919	0,000	-0,157	0,0697	0,000	-0,004	0,6	0,01
									142,350	2,919	0,000	0,000	0,0697	0,000	0,000	0,6	0,01
									142,400	2,919	0,000	0,000	0,0697	0,000	0,000	0,6	0,01
									142,450	2,919	0,000	0,157	0,0697	0,000	0,004	0,6	0,01
									142,500	2,919	0,016	0,157	0,0697	3,750E-4	0,004	0,6	0,01
									142,550	2,920	0,016	-0,157	0,0697	3,750E-4	-0,004	0,6	0,01
									142,600	2,920	0,000	-4,462E-14	0,0697	0,000	-1,066E-15	0,6	0,01
									142,650	2,920	0,016	0,314	0,0697	3,750E-4	0,007	0,6	0,01
									142,700	2,922	0,031	4,462E-14	0,0698	7,500E-4	1,066E-15	0,5	0,01
									142,750	2,923	0,016	-0,314	0,0698	3,750E-4	-0,007	0,5	0,01
									142,800	2,923	0,000	-0,157	0,0698	0,000	-0,004	0,5	0,01
									142,850	2,923	0,000	0,157	0,0698	0,000	0,004	0,5	0,01
									142,900	2,923	0,016	0,157	0,0698	3,750E-4	0,004	0,5	0,01
									142,950	2,925	0,016	-0,157	0,0698	3,750E-4	-0,004	0,5	0,01
									143,000	2,925	0,000	-0,157	0,0698	0,000	-0,004	0,5	0,01
									143,050	2,925	0,000	0,157	0,0698	0,000	0,004	0,5	0,01
									143,100	2,925	0,016	0,157	0,0698	3,750E-4	0,004	0,5	0,01
									143,150	2,926	0,016	-0,157	0,0699	3,750E-4	-0,004	0,5	0,01
									143,200	2,926	0,000	4,462E-14	0,0699	0,000	1,066E-15	0,5	0,01
									143,250	2,926	0,016	0,157	0,0699	3,750E-4	0,004	0,5	0,01
									143,300	2,928	0,016	-0,157	0,0699	3,750E-4	-0,004	0,5	0,01
									143,350	2,928	0,000	-8,927E-14	0,0699	0,000	-2,132E-15	0,5	0,01
									143,400	2,928	0,016	0,157	0,0699	3,750E-4	0,004	0,5	0,01
									143,450	2,930	0,016	-0,157	0,0699	3,750E-4	-0,004	0,5	0,01
									143,500	2,930	0,000	8,927E-14	0,0699	0,000	2,132E-15	0,5	0,01
									143,550	2,930	0,016	0,157	0,0699	3,750E-4	0,004	0,5	0,01
									143,600	2,931	0,016	-0,157	0,0700	3,750E-4	-0,004	0,5	0,01
									143,650	2,931	0,000	-4,462E-14	0,0700	0,000	-1,066E-15	0,5	0,01
									143,700	2,931	0,016	0,157	0,0700	3,750E-4	0,004	0,5	0,01
									143,750	2,933	0,016	8,927E-14	0,0700	3,750E-4	2,132E-15	0,5	0,01
									143,800	2,933	0,016	0,000	0,0700	3,750E-4	0,000	0,5	0,01
									143,850	2,934	0,016	-8,927E-14	0,0701	3,750E-4	-2,132E-15	0,5	0,01
									143,900	2,934	0,016	-4,462E-14	0,0701	3,750E-4	-1,066E-15	0,5	0,01
									143,950	2,936	0,016	-0,157	0,0701	3,750E-4	-0,004	0,5	0,01
									144,000	2,936	0,000	-0,157	0,0701	0,000	-0,004	0,5	0,01
									144,050	2,936	0,000	0,000	0,0701	0,000	0,000	0,5	0,01
									144,100	2,936	0,000	0,000	0,0701	0,000	0,000	0,5	0,01
									144,150	2,936	0,000	0,157	0,0701	0,000	0,004	0,5	0,01
									144,200	2,936	0,016	0,157	0,0701	3,750E-4	0,004	0,5	0,01
									144,250	2,937	0,016	-0,157	0,0701	3,750E-4	-0,004	0,5	0,01
									144,300	2,937	0,000	-0,157	0,0701	0,000	-0,004	0,5	0,01
									144,350	2,937	0,000	0,157	0,0701	0,000	0,004	0,5	0,01
									144,400	2,937	0,016	0,157	0,0701	3,750E-4	0,004	0,5	0,01
									144,450	2,939	0,016	-0,157	0,0702	3,750E-4	-0,004	0,5	0,01
									144,500	2,939	0,000	0,000	0,0702	0,000	0,000	0,5	0,01
									144,550	2,939	0,016	0,157	0,0702	3,750E-4	0,004	0,5	0,01
									144,600	2,941	0,016	-4,462E-14	0,0702	3,750E-4	-1,066E-15	0,5	0,01
									144,650	2,941	0,016	0,000	0,0702	3,750E-4	0,000	0,5	0,01
									144,700	2,942	0,016	4,462E-14	0,0702	3,750E-4	1,066E-15	0,5	0,01
									144,750	2,942	0,016	0,000	0,0702	3,750E-4	0,000	0,5	0,01
									144,800	2,944	0,016	0,000	0,0703	3,750E-4	0,000	0,5	0,01
									144,850	2,944	0,016	0,157	0,0703	3,750E-4	0,004	0,5	0,01
									144,900	2,945	0,031	0,157	0,0703	7,500E-4	0,004	0,5	0,01
									144,950	2,947	0,031	-0,157	0,0704	7,500E-4	-0,004	0,5	0,01
									145,000	2,948	0,016	-0,314	0,0704	3,750E-4	-0,007	0,5	0,01
									145,050	2,948	0,000	0,000	0,0704	0,000	0,000	0,5	0,01
									145,100	2,948	0,016	0,157	0,0704	3,750E-4	0,004	0,5	0,01
									145,150	2,950	0,016	0,000	0,0704	3,750E-4	0,000	0,5	0,01
									145,200	2,950	0,016	4,462E-14	0,0704	3,750E-4	1,066E-15	0,5	0,01
									145,250	2,952	0,016	0,000	0,0705	3,750E-4	0,000	0,5	0,01
									145,300	2,952	0,016	0,000	0,0705	3,750E-4	0,000	0,5	0,01
									145,350	2,953	0,016	-4,462E-14	0,0705	3,750E-4	-1,066E-15	0,5	0,01
									145,400	2,953	0,016	0,157	0,0705	3,750E-4	0,004	0,5	0,01
									145,450	2,955	0,031	4,462E-14	0,0705	7,500E-4	1,066E-15	0,5	0,01
									145,500	2,956	0,016	-0,157	0,0706	3,750E-4	-0,004	0,5	0,01
									145,550	2,956	0,016	0,000	0,0706	3,750E-4	0,000	0,6	0,01
									145,600	2,958	0,016	-4,462E-14	0,0706	3,750E-4	-1,066E-15	0,6	0,01
									145,650	2,958	0,016	0,157	0,0706	3,750E-4	0,004	0,6	0,01
									145,700	2,959	0,031	4,462E-14	0,0707	7,500E-4	1,066E-15	0,6	0,01
									145,750	2,961	0,016	-0,314	0,0707	3,750E-4	-0,007	0,6	0,01
									145,800	2,961	0,000	0,000	0,0707	0,000	0,000	0,6	0,01
									145,850	2,961	0,016	0,157	0,0707	3,750E-4	0,004	0,7	0,01
									145,900	2,963	0,016	0,000	0,0707	3,750E-4	0,000	0,7	0,01
									145,950	2,963	0,016	0,157	0,0707	3,750E-4	0,004	0,7	0,01
									146,000	2,964	0,031	0,000	0,0708	7,500E-4	0,000	0,8	0,01
									146,050	2,966	0,016	-0,157	0,0708	3,750E-4	-0,004	0,8	0,01
									146,100	2,966	0,016	-4,462E-14	0,0708	3,750E-4	-1,066E-15	0,8	0,01
									146,150	2,967	0,016	-0,157	0,0708	3,750E-4	-0,004	0,9	0,01
									146,200	2,967	0,000	4,462E-14	0,0708	0,000	1,066E-15	0,9	0,01
									146,250	2,967	0,016	0,314	0,0708	3,750E-4	0,007	0,9	0,01
									146,300	2,969	0,031	0,000	0,0709	7,500E-4	0,000	1,0	0,01
									146,350	2,970	0,016	-0,314	0,0709	3,750E-4	-0,007	1,0	0,01
									146,400	2,970	0,000	0,000	0,0709	0,000	0,000	1,0	0,01
									146,450	2,970	0,016	0,157	0,0709	3,750E-4	0,004	1,1	0,01
									146,500	2,972	0,016	-4,462E-14	0,0710	3,750E-4	-1,066E-15	1,1	0,01
									146,550	2,972	0,016	0,157	0,0710	3,750E-4	0,004	1,1	0,01
									146,600	2,974	0,031	4,462E-14	0,0710	7,500E-4	1,066E-15	1,2	0,01
									146,650	2,975	0,016	-0,314	0,0710	3,750E-4	-0,008	1,2	0,01
									146,700	2,975	0,000	0,000	0,0710	0,000	0,000	1,2	0,01
									146,750	2,975	0,016	0,314	0,0710	3,750E-4	0,008	1,3	0,01
									146,800	2,977	0,031	0,157	0,0711	7,500E-4	0,004	1,3	0,01
									146,850	2,978	0,031	-1,785E-13	0,0711	7,500E-4	-4,263E-15	1,3	0,01
									146,900	2,980	0,031	-0,157	0,0711	7,500E-4	-0,004	1,3	0,01
									146,950	2,981	0,016	-0,157	0,0712	3,750E-4	-0,004	1,3	0,01
									147,000	2,981	0,016	0,157	0,0712	3,750E-4	0,004	1,3	0,01
									147,050	2,983	0,031	0,157	0,0712	7,500E-4	0,004	1,3	0,01
									147,100	2,985	0,031	-0,157	0,0713	7,500E-4	-0,004	1,3	0,01
									147,150	2,986	0,016	-0,314	0,0713	3,750E-4	-0,008	1,3	0,01
									147,200	2,986	0,000	4,462E-14	0,0713	0,000	1,066E-15	1,3	0,01
